,words,tf,idf,tfidf
510,anesti,14.0,7.049354996496543,98.6909699509516
511,anevike,3.0,9.208839245849916,27.626517737549747
512,angel,87.0,5.177552819594952,450.44709530476086
513,angelamancin,18.0,7.41707977662186,133.50743597919347
514,angeles,3.0,7.262929096794602,21.78878729038381
515,angelicas,6.0,8.698013622083925,52.18808173250355
516,angelika_papathanasiou,5.0,8.698013622083925,43.49006811041963
517,angeliqueboyer,5.0,8.921157173398134,44.60578586699067
518,angelo,3.0,9.208839245849916,27.626517737549747
519,angels,12.0,7.909556261719655,94.91467514063586
520,angie_,4.0,8.921157173398134,35.684628693592536
521,angieandritsopoulou,4.0,9.208839245849916,36.83535698339966
522,angle,3.0,7.599401333415815,22.798204000247445
523,angry,3.0,9.208839245849916,27.626517737549747
524,aniiiqa,3.0,9.208839245849916,27.626517737549747
525,anilao,4.0,9.61430435395808,38.45721741583232
526,animal,25.0,6.669865374791639,166.74663436979097
527,animals,23.0,7.088575709649825,163.03724132194597
528,anime,1201.0,3.842863230828064,4615.278740224505
529,animeaccount,52.0,6.356207815936598,330.52280642870306
530,animeamv,35.0,6.752103473028612,236.3236215560014
531,animeart,78.0,5.950742707828433,464.1579312106178
532,animeboy,186.0,5.076342917663439,944.1997826853997
533,animecosplay,176.0,5.1369675394798735,904.1062869484578
534,animecute,74.0,6.003386441313856,444.2505966572253
535,animedraw,8.0,8.228009992838189,65.82407994270551
536,animedrawing,4.0,9.61430435395808,38.45721741583232
537,animee,160.0,5.232277719284198,837.1644350854717
538,animefan,109.0,5.081704860804824,553.9058298277258
539,animefanart,52.0,6.356207815936598,330.52280642870306
540,animefans,77.0,5.963646112664342,459.2007506751543
541,animefreak,52.0,6.356207815936598,330.52280642870306
542,animegirl,351.0,4.42134750306787,1551.8929735768224
543,animegirls,46.0,6.47881013802893,298.02526634933076
544,animekawaii,170.0,5.171653097467764,879.1810265695199
545,animekawaiigirl,75.0,5.989963420981715,449.2472565736286
546,animekristal,6.0,8.51569206528997,51.094152391739826
547,animelife,181.0,5.1089545032522,924.7207650886481
548,animelove,35.0,5.616103652288881,196.56362783011085
549,animelover,74.0,6.003386441313856,444.2505966572253
550,animepretty,22.0,7.21640908115971,158.7609997855136
551,animes,51.0,6.318467487953751,322.2418418856413
552,animeschoolgirl,3.0,9.208839245849916,27.626517737549747
553,animevid,35.0,6.752103473028612,236.3236215560014
554,animeworld,108.0,5.625320307393806,607.5345931985311
555,animikkelart,161.0,5.232277719284198,842.3967128047559
556,ankara,5.0,8.921157173398134,44.60578586699067
557,anki,3.0,7.262929096794602,21.78878729038381
558,anna,7.0,5.455421270598408,38.18794889418886
559,annaathanassiadi,4.0,8.921157173398134,35.684628693592536
560,annamanatidou,9.0,8.110226957181807,72.99204261463626
561,annamariamazaraki,6.0,8.51569206528997,51.094152391739826
562,annasfashionworld,12.0,7.909556261719655,94.91467514063586
563,annavissiofficial,3.0,9.208839245849916,27.626517737549747
564,anniversary,8.0,8.361541385462711,66.89233108370169
565,announce,9.0,7.21640908115971,64.94768173043738
566,announced,15.0,7.742502177056489,116.13753265584732
567,ano,3.0,4.004832558773121,12.014497676319362
568,anos,4.0,5.372977601387333,21.491910405549334
569,another,63.0,6.102758915127059,384.4738116530047
570,anothermakeupworld,6.0,8.921157173398134,53.5269430403888
571,anotherone,4.0,8.921157173398134,35.684628693592536
572,answer,14.0,7.534862812278244,105.48807937189542
573,answers,3.0,9.208839245849916,27.626517737549747
574,antenna,18.0,7.41707977662186,133.50743597919347
575,antetokounmpo,5.0,8.921157173398134,44.60578586699067
576,anti,10.0,4.922956471728936,49.229564717289364
577,antiage,21.0,7.262929096794602,152.52151103268665
578,antioxidant,3.0,9.208839245849916,27.626517737549747
579,antipodes,9.0,8.110226957181807,72.99204261463626
580,antipodesfestival,5.0,8.698013622083925,43.49006811041963
581,antique,4.0,8.921157173398134,35.684628693592536
582,antiquity,5.0,9.61430435395808,48.071521769790394
583,antonis_christofi,3.0,9.208839245849916,27.626517737549747
584,antonis_ptr,6.0,8.51569206528997,51.094152391739826
585,antonisremos,4.0,8.921157173398134,35.684628693592536
586,antreasdivine,8.0,8.228009992838189,65.82407994270551
587,anxiety,6.0,8.921157173398134,53.5269430403888
588,anybody,6.0,8.698013622083925,52.18808173250355
589,anymore,7.0,8.51569206528997,59.609844457029794
590,anyone,48.0,6.457303932807966,309.9505887747824
591,anything,39.0,6.696533621873801,261.16481125307826
592,anyway,8.0,7.47423819046181,59.79390552369448
593,anyways,9.0,8.110226957181807,72.99204261463626
594,anywhere,8.0,8.228009992838189,65.82407994270551
595,ao,12.0,4.1784013244574805,50.140815893489766
596,aocfashion,3.0,9.61430435395808,28.84291306187424
597,aos,4.0,6.841715631718299,27.366862526873195
598,aot,8.0,6.3756259017937,51.0050072143496
599,aotd,11.0,7.909556261719655,87.0051188789162
600,ap,4.0,1.654504422124168,6.618017688496672
601,apart,8.0,7.742502177056489,61.94001741645191
602,apartment,5.0,8.698013622083925,43.49006811041963
603,aperol,7.0,5.207585106693827,36.45309574685679
604,aperolspritz,158.0,5.244856501491059,828.6873272355873
605,apexthatglock,6.0,8.51569206528997,51.094152391739826
606,aphia,49.0,5.358691644139857,262.57589056285303
607,aphiahistoryisblackhistory,31.0,6.873464330032879,213.07739423101924
608,aphrodite,4.0,8.361541385462711,33.446165541850846
609,aphroditemanoussakis,4.0,8.921157173398134,35.684628693592536
610,apinnovation,3.0,9.208839245849916,27.626517737549747
611,apisteuta,192.0,5.712331684383435,1096.7676834016195
612,apisteutadotcom,5.0,9.208839245849916,46.04419622924958
613,apivita,6.0,8.110226957181807,48.661361743090836
614,apivitaexperience,3.0,9.208839245849916,27.626517737549747
615,apla,3.0,7.909556261719655,23.728668785158966
616,apo,12.0,4.463907117486666,53.56688540983998
617,apolitoserotas,9.0,8.110226957181807,72.99204261463626
618,apollo,3.0,9.208839245849916,27.626517737549747
619,apologize,5.0,8.698013622083925,43.49006811041963
620,apostolia_liviaki_ifbb_bikini,4.0,8.921157173398134,35.684628693592536
621,apostolis_mic,9.0,8.110226957181807,72.99204261463626
622,apostolis_totsikas_official,18.0,7.41707977662186,133.50743597919347
623,apostolosmitropoulos,26.0,7.088575709649825,184.30296845089543
624,app,18.0,2.3740131468905363,42.732236644029655
625,apparel,19.0,6.180317149472934,117.42602583998575
626,apparently,3.0,9.208839245849916,27.626517737549747
627,appear,4.0,7.534862812278244,30.139451249112977
628,appearance,4.0,8.921157173398134,35.684628693592536
629,appeared,4.0,8.921157173398134,35.684628693592536
630,appears,6.0,8.921157173398134,53.5269430403888
631,appetitejournal,3.0,9.208839245849916,27.626517737549747
632,apple,15.0,7.21640908115971,108.24613621739564
633,apples,3.0,9.208839245849916,27.626517737549747
634,application,4.0,8.921157173398134,35.684628693592536
635,appointment,7.0,7.3117192609640345,51.18203482674824
636,appointments,8.0,8.361541385462711,66.89233108370169
637,appreciate,11.0,7.909556261719655,87.0051188789162
638,approaching,3.0,9.208839245849916,27.626517737549747
639,appropriate,3.0,9.208839245849916,27.626517737549747
640,approval,3.0,9.208839245849916,27.626517737549747
641,approved,3.0,8.51569206528997,25.547076195869913
642,approximately,9.0,8.51569206528997,76.64122858760973
643,appslejandro,5.0,8.698013622083925,43.49006811041963
644,apr,4.0,4.969913454816707,19.879653819266828
645,april,171.0,5.1144946836278145,874.5785909003563
646,apron,6.0,8.921157173398134,53.5269430403888
647,aprons,4.0,9.208839245849916,36.83535698339966
648,apulia,6.0,8.51569206528997,51.094152391739826
649,apuliatravels,3.0,9.208839245849916,27.626517737549747
650,aquahair,3.0,9.208839245849916,27.626517737549747
651,aqualuxurysuites,24.0,7.822544884730025,187.7410772335206
652,aquamarine,4.0,8.921157173398134,35.684628693592536
653,aquatic,7.0,8.361541385462711,58.530789698238976
654,aquazzura,6.0,8.921157173398134,53.5269430403888
655,aqui,4.0,6.546251418824463,26.18500567529785
656,ar,14.0,1.2561068940323006,17.58549651645221
657,ara_photographe,3.0,10.307451534518025,30.922354603554076
658,arabic,3.0,9.208839245849916,27.626517737549747
659,aracaju,8.0,8.228009992838189,65.82407994270551
660,arch,4.0,5.219855199285641,20.879420797142565
661,archaeological,4.0,9.208839245849916,36.83535698339966
662,archaeology,5.0,8.698013622083925,43.49006811041963
663,archdaily,15.0,7.599401333415815,113.99102000123723
664,architect,21.0,6.1177967924916,128.4737326423236
665,architect_interior,15.0,7.599401333415815,113.99102000123723
666,architects,12.0,7.822544884730025,93.8705386167603
667,architectural,3.0,9.208839245849916,27.626517737549747
668,architecture,54.0,6.247008523971606,337.3384602944667
669,architecturedesign,3.0,9.208839245849916,27.626517737549747
670,architecturelover,3.0,9.208839245849916,27.626517737549747
671,architecturephotography,5.0,8.698013622083925,43.49006811041963
672,architectureporn,6.0,8.921157173398134,53.5269430403888
673,architektur,15.0,7.599401333415815,113.99102000123723
674,architettura,15.0,7.599401333415815,113.99102000123723
675,archive,9.0,7.599401333415815,68.39461200074234
676,archives,4.0,8.921157173398134,35.684628693592536
677,area,42.0,6.618572080404089,277.98002737697175
678,areas,4.0,9.208839245849916,36.83535698339966
679,areia,3.0,9.208839245849916,27.626517737549747
680,aremovic,19.0,7.41707977662186,140.92451575581535
681,arena,14.0,7.12939770417008,99.81156785838111
682,arenawaterinstinct,4.0,8.921157173398134,35.684628693592536
683,aretifouska,3.0,9.208839245849916,27.626517737549747
684,aretivassou,8.0,8.228009992838189,65.82407994270551
685,argan,3.0,9.208839245849916,27.626517737549747
686,argentina,8.0,8.361541385462711,66.89233108370169
687,argiris_aggelou,10.0,8.00486644152398,80.0486644152398
688,argirobarbarigou,31.0,6.873464330032879,213.07739423101924
689,argirogr,22.0,7.21640908115971,158.7609997855136
690,argiros,24.0,6.752103473028612,162.05048335268668
691,argiros_konstantinos,19.0,7.363012555351585,139.89723855168012
692,argiros_rules,13.0,7.742502177056489,100.65252830173435
693,argirosfanpage,13.0,7.742502177056489,100.65252830173435
694,argirostour,13.0,7.742502177056489,100.65252830173435
695,argument,4.0,10.307451534518025,41.2298061380721
696,arguros,13.0,7.742502177056489,100.65252830173435
697,argyros,13.0,7.742502177056489,100.65252830173435
698,argyrosfanpage,13.0,7.742502177056489,100.65252830173435
699,argyroskonstantinos,13.0,7.742502177056489,100.65252830173435
700,arhigos,7.0,8.361541385462711,58.530789698238976
701,arhitektura,15.0,7.599401333415815,113.99102000123723
702,ariadne,5.0,6.618572080404089,33.09286040202045
703,ariadne_diaz,39.0,6.669865374791639,260.12474961687394
704,ariadnediaz,24.0,7.12939770417008,171.1055449000819
705,ariadnediazymarcusornellas,12.0,7.822544884730025,93.8705386167603
706,ariane,5.0,8.698013622083925,43.49006811041963
707,arifan,11.0,7.909556261719655,87.0051188789162
708,arifans,11.0,7.909556261719655,87.0051188789162
709,aris_katsigiannis,3.0,9.208839245849916,27.626517737549747
710,arisgeorgiadis,5.0,8.698013622083925,43.49006811041963
711,arismakris,18.0,7.41707977662186,133.50743597919347
712,arispetrakis_official,3.0,9.208839245849916,27.626517737549747
713,aristocracy,12.0,7.822544884730025,93.8705386167603
714,arizona,3.0,9.61430435395808,28.84291306187424
715,arm,5.0,4.174053491521376,20.870267457606882
716,armani,6.0,8.51569206528997,51.094152391739826
717,armasdefogo,3.0,9.208839245849916,27.626517737549747
718,armaswords,53.0,6.415631236407399,340.0284555295921
719,armed,4.0,8.51569206528997,34.06276826115988
720,armenia,3.0,8.228009992838189,24.684029978514566
721,armenian,7.0,8.698013622083925,60.886095354587475
722,armory,3.0,7.742502177056489,23.227506531169468
723,armparty,5.0,8.698013622083925,43.49006811041963
724,arms,45.0,4.900279763057907,220.51258933760582
725,army,7.0,7.3117192609640345,51.18203482674824
726,armyjacket,9.0,8.110226957181807,72.99204261463626
727,arn_olds,5.0,8.698013622083925,43.49006811041963
728,aromatic,3.0,9.208839245849916,27.626517737549747
729,around,116.0,5.432254211316874,630.1414885127574
730,aroundtheworld,9.0,8.110226957181807,72.99204261463626
731,arpels,3.0,7.909556261719655,23.728668785158966
732,arpistol,3.0,9.208839245849916,27.626517737549747
733,arpoador,12.0,7.822544884730025,93.8705386167603
734,arquitectura,15.0,7.599401333415815,113.99102000123723
735,arrivals,17.0,5.830114720039819,99.11195024067692
736,arrive,5.0,7.599401333415815,37.99700666707908
737,arrived,11.0,7.909556261719655,87.0051188789162
738,arrivons,3.0,9.208839245849916,27.626517737549747
739,arseni,3.0,7.47423819046181,22.422714571385427
740,arsitektur,15.0,7.599401333415815,113.99102000123723
741,art,439.0,2.6449837193177883,1161.147852780509
742,art_and_decoration,3.0,9.208839245849916,27.626517737549747
743,art_pure,6.0,8.51569206528997,51.094152391739826
744,art_supernova,4.0,8.921157173398134,35.684628693592536
745,artdelatable,3.0,9.208839245849916,27.626517737549747
746,artdesign,15.0,7.599401333415815,113.99102000123723
747,arte,8.0,5.764156752248021,46.11325401798417
748,artemis,4.0,8.921157173398134,35.684628693592536
749,arteobjetiva,3.0,9.208839245849916,27.626517737549747
750,artepiedi,8.0,8.228009992838189,65.82407994270551
751,artforfashion,5.0,8.921157173398134,44.60578586699067
752,article,7.0,8.110226957181807,56.771588700272645
753,artist,210.0,4.647969318758404,976.0735569392649
754,artistfollow,22.0,7.21640908115971,158.7609997855136
755,artistic,13.0,7.47423819046181,97.16509647600353
756,artistic_greece,4.0,8.921157173398134,35.684628693592536
757,artists,12.0,7.088575709649825,85.0629085157979
758,artofdrawing,4.0,8.921157173398134,35.684628693592536
759,artofplating,5.0,8.698013622083925,43.49006811041963
760,artoftheday,18.0,7.41707977662186,133.50743597919347
761,artofvisual,5.0,7.363012555351585,36.81506277675793
762,artofvisuals,14.0,7.668394204902767,107.35751886863873
763,arts,5.0,6.1177967924916,30.588983962458
764,artsy,11.0,8.00486644152398,88.05353085676379
765,artsyheaven,3.0,9.208839245849916,27.626517737549747
766,artwork,29.0,7.12939770417008,206.7525334209323
767,artworks,7.0,8.51569206528997,59.609844457029794
768,arvaofficial,3.0,9.61430435395808,28.84291306187424
769,arven,32.0,5.3238449128096885,170.36303720991003
770,arvenberen,167.0,5.432254211316874,907.186453289918
771,asana,8.0,8.228009992838189,65.82407994270551
772,aseriousmatter,5.0,8.698013622083925,43.49006811041963
773,ashamed,4.0,8.921157173398134,35.684628693592536
774,ashinyday,18.0,7.41707977662186,133.50743597919347
775,ashkjewelry,6.0,8.921157173398134,53.5269430403888
776,asia,9.0,4.974732741252656,44.77259467127391
777,asiagirl,35.0,6.752103473028612,236.3236215560014
778,asian,3.0,9.208839245849916,27.626517737549747
779,ask,53.0,4.984441555379617,264.17540243511974
780,asked,12.0,8.00486644152398,96.05839729828776
